id,label
kaad4c7,Negative
k45gq6s,Positive
k490fbw,Neutral
k7tnv47,Negative
k7fdvry,Negative
kg6udpv,Positive
kelk8kg,Positive
k9kph0m,Positive
kirnhxs,Negative
kcmn0a2,Positive
kdg9tlf,Negative
k5dd0wv,Negative
kq59cqs,Positive
kqou5tj,Positive
ket25e8,Negative
kj4i257,Positive
kh2yho2,Positive
k8pnnq1,Positive
k53x40c,Negative
kr3qrlq,Neutral
khim3ez,Positive
k8ynhho,Positive
kczy1a8,Negative
kfy53ca,Negative
k3x5j9c,Positive
k4xehj4,Negative
k5lo784,Negative
k4uo6x3,Negative
k6dowcr,Negative
kgyv7dw,Neutral
ksfrg9c,Negative
k7v2u8j,Negative
ke9zjwz,Positive
keaa43g,Negative
k8ctmlm,Positive
k9ukfj1,Neutral
k7dx9kd,Negative
k5c77l3,Neutral
kb1vm9g,Negative
ke3ajmc,Negative
kbj4wg0,Positive
k81br47,Positive
krfz3ce,Positive
k46ib0e,Positive
katg915,Positive
k8b6qbo,Negative
kfvryi7,Negative
kh01c5y,Positive
kgggl4l,Neutral
kcd6vfs,Positive
kg9c4wt,Neutral
kjz47lm,Positive
kczbrgq,Positive
kinsetj,Positive
k87cgec,Negative
k5iuctg,Positive
kb74kgr,Negative
k7ede4l,Negative
k4fgb4g,Negative
kbufmry,Negative
kj4d8z3,Neutral
ke8d1w5,Neutral
k9m1qdr,Positive
khzbv6v,Neutral
ks8x7ao,Negative
k8gsbr4,Positive
k4ixfn5,Positive
kc6pdvn,Neutral
kedy0sk,Neutral
k9ilzp6,Neutral
kb8codk,Negative
k5f7uhj,Neutral
ks9ibu5,Positive
kd9lchx,Positive
kcoesva,Negative
ksvw0lo,Negative
k47dvsy,Positive
k3w2k2s,Negative
kjxa3z3,Negative
kasv3uv,Negative
k4hh3g9,Positive
kc5h729,Positive
k4uavv8,Positive
kpdbziy,Positive
k5pru6g,Positive
kq09cj2,Negative
k6poobe,Neutral
k602iq3,Neutral
krwhujz,Negative
k9f7w7j,Negative
kpt3yxf,Neutral
k4dve0p,Positive
ke0xud8,Positive
kcqy2wd,Neutral
k682lsn,Negative
kap5ayj,Positive
k6cgnj7,Positive
kg3o2mi,Negative
kbr09u9,Neutral
k5fxdbt,Negative
kj2husl,Positive
ks2usz6,Positive
k4lbwtj,Negative
k4ee7jz,Neutral
k4orzsx,Negative
k64zow8,Negative
kb8rbfy,Positive
k4jx91p,Positive
k3ua7sk,Negative
ksxio2n,Positive
kc4m4gq,Positive
k4ewnf3,Negative
k4uedw8,Negative
krtjgmx,Negative
kbhpgd0,Negative
k6y1hsz,Negative
k4pca94,Positive
k4t9etl,Negative
kpvb24y,Negative
k4gemhu,Positive
kgqosz4,Positive
k44qjya,Positive
kcr6gps,Negative
ka5rdb7,Positive
ks72ell,Negative
k7n6ceu,Negative
kq8wdry,Positive
k74s6mt,Positive
k40lj8z,Positive
kk9fgu4,Negative
k6bk05j,Positive
kj8xnyn,Negative
kduqmi1,Neutral
k7t5cs0,Negative
k4z2xit,Negative
k7h5atj,Negative
kbfm089,Positive
k5ddeqt,Neutral
kcw3ni7,Positive
k8rn7hp,Positive
k8trxos,Negative
k8owgyc,Positive
k4tkuxc,Negative
kcmzemh,Neutral
k4avngo,Negative
k56m1ln,Negative
k7uyfob,Negative
kb77jrk,Positive
k9lcus8,Negative
k3tdp0f,Positive
k4h2ko8,Neutral
kgpr0rm,Negative
k7hhebo,Negative
kcqrfrw,Positive
k4kh9rp,Negative
kd5hnsc,Negative
kpslut2,Negative
kafmkv7,Positive
k5obcv4,Positive
k4kmseo,Positive
k603hw1,Positive
kfqkkxi,Negative
k7u8run,Negative
k6ccm0t,Negative
kc7a1et,Neutral
kb3t1vz,Neutral
kgm16o8,Positive
k8r465c,Neutral
k496fby,Negative
kbxpdv9,Negative
k9in8dd,Neutral
kpuj8t4,Negative
k6v6zcz,Negative
kc40yil,Negative
k6qyal1,Positive
k9dpo2m,Positive
krgsu4o,Negative
k59pqi6,Negative
ki9iq83,Positive
k659h3z,Positive
k4r4d2z,Negative
k3yiegw,Neutral
k8wsfv7,Negative
krid5cu,Negative
kaoujzj,Negative
k4orwm3,Negative
kol5e8t,Negative
kebnj58,Negative
kk9d7lh,Positive
k4ekn5z,Negative
k8e4u2l,Positive
k43oejb,Positive
k6cyk6s,Positive
k6avade,Negative
k50aap7,Negative
krhpuni,Negative
kd6yags,Positive
ks4v17l,Positive
k4ovh6t,Negative
kbewn1m,Positive
kc62tnk,Positive
k4hi232,Positive
khuaj6a,Positive
kamvofz,Neutral
k4bb0jf,Negative
k5dew2v,Negative
k6zz8be,Neutral
k7gm1ij,Neutral
kqrtbz4,Positive
k4xt5s4,Neutral
khdson4,Neutral
ks9afx0,Neutral
ks6p8vz,Positive
k4wsipv,Negative
kdx8avc,Neutral
kdqha99,Negative
k43gxto,Negative
k67pyuj,Negative
khuzu41,Positive
kcxxt3k,Positive
k8io0oh,Positive
kt340ke,Positive
k49j13t,Positive
kpnl5o5,Neutral
k5f9hdf,Negative
kew14wg,Negative
k7ugp1f,Negative
k901bs6,Negative
kfwz2rs,Positive
kqrbo9l,Negative
k708wi1,Negative
kq425fu,Positive
kpanv0k,Positive
k45fdpd,Positive
kcr078r,Positive
kr1ct6f,Positive
kho7dxn,Negative
kjumk2u,Positive
k6c380n,Negative
kas85on,Positive
k5g1rie,Negative
krhry9y,Positive
k6q2i5a,Negative
k6varbc,Negative
kbu7vw4,Neutral
khsw7qz,Neutral
khj22x3,Neutral
kt56qvi,Positive
k4xscch,Positive
k4z9oeb,Positive
kcefa8l,Negative
k854wsz,Neutral
kia43wb,Negative
kdlkcma,Neutral
k4h7jxz,Positive
kii5d4z,Neutral
k45lsyk,Negative
k8njfzb,Negative
k9t2pzg,Positive
k494ius,Negative
k9terti,Negative
kr66x95,Neutral
k460voy,Positive
k6ums48,Positive
kcmzkmw,Negative
kbejw17,Positive
kra3u7s,Negative
kqk7ntz,Positive
ka9lcno,Positive
ked40nt,Negative
k8j355f,Negative
k94e9wr,Positive
kcofb92,Positive
kc1t2ca,Positive
kc667xj,Negative
kevydcg,Positive
krs1r99,Negative
kdjtp78,Neutral
k4sulvr,Negative
k3zc0dv,Negative
kc53i92,Negative
k4jq32x,Negative
k4mp2ox,Negative
k4me1a7,Negative
kgvq31z,Negative
k4x7noj,Negative
kim1uei,Neutral
kcoajnz,Negative
k6zblt6,Positive
k99mpim,Negative
k6gjrzw,Neutral
k42nqyu,Positive
k7btzfe,Positive
k84384h,Negative
kde1n17,Negative
k92jklk,Positive
kefo45r,Positive
k6i7pft,Negative
keyqnzp,Neutral
kewo1m2,Positive
k9a7f00,Positive
ko8kntn,Negative
kd2fn6o,Negative
kcj2c97,Negative
kfzt0r7,Positive
k5cpxmy,Negative
kbjivk8,Negative
khw8qec,Negative
k77cvt4,Negative
k7zj3ht,Negative
k42mpqe,Negative
kfuv3ze,Negative
kptxo3p,Negative
krodfiw,Positive
k44xf1w,Negative
kgn6v9h,Neutral
ki7mt5y,Negative
kgafc22,Positive
k7xwzn3,Neutral
k8q1q7t,Negative
k93rgg1,Negative
k7vrl9c,Negative
k4e9azv,Negative
kc6ow6s,Neutral
kc2dnwc,Negative
kfgwnej,Neutral
khjfbp9,Neutral
k870e0t,Negative
kk9l75g,Positive
k7sn4fw,Negative
koupc4m,Positive
k6utvp8,Negative
keuxjaf,Neutral
k7p45x9,Negative
kfleljf,Negative
kpt1vdc,Negative
k78fq46,Positive
kbbygco,Positive
k86bnb2,Neutral
k9sflfk,Positive
kpkljwo,Negative
kikzscp,Positive
kj2ei0o,Positive
kjq088b,Negative
k6c6fh9,Neutral
kcdftdt,Neutral
k96q8d8,Negative
k60f4ql,Neutral
kosrevn,Negative
kgacw9k,Negative
ka32qld,Negative
k5agwfq,Positive
k6vwefo,Negative
ksmyucm,Negative
kao0ddv,Negative
k4h4rey,Neutral
kdy6dpz,Positive
k4575au,Negative
k4bgld5,Negative
k4zgb5a,Negative
k99rg2i,Positive
kf2fiif,Negative
k4pmd0w,Positive
k6vf7bj,Positive
k4l9g0t,Negative
k94ntue,Positive
k4ijd1y,Negative
k5b7wox,Positive
kponcku,Negative
kp5g58q,Negative
k72e02g,Neutral
kr1scuq,Negative
k7xkq4d,Negative
k99brkn,Positive
k5brfoh,Positive
k8iyy7w,Positive
k4l13e9,Negative
kiq5j0j,Negative
k3yusw3,Positive
ksvu783,Positive
k3ua60v,Negative
kbld456,Positive
k89zz3x,Positive
k91hooe,Negative
kj2hit7,Negative
k4ppcet,Negative
k4ix8ys,Neutral
k74mqnf,Positive
k9kzmue,Negative
k46kwbk,Negative
kipwl88,Negative
k45ag4e,Positive
k6dq9zk,Negative
k5tk9u7,Positive
k59idrp,Negative
kc1ijxo,Negative
k4oo7ck,Neutral
k6k7ulm,Negative
krdor38,Negative
kh4x92x,Neutral
kbulpq1,Negative
k6e0lhn,Neutral
k7hs5r5,Positive
kg5grzq,Negative
k7s2kpc,Negative
ksrpid1,Positive
k4k7eeb,Positive
k7c9z4g,Negative
k9vaxmp,Positive
k4n2h20,Positive
kcw3dma,Positive
k3x477q,Positive
k4ctzz9,Negative
k93dqsb,Positive
k9a9nmg,Negative
k4fj70w,Negative
kbwpvpc,Negative
k7m0lfl,Negative
k7t8qaf,Negative
k8gwt35,Negative
krviakf,Neutral
k5bhorv,Negative
kcn8c11,Neutral
k3ul3qx,Positive
kr2lu2m,Positive
k5cm6fl,Neutral
k7wpy4a,Negative
ki6jldv,Positive
kjv6loi,Positive
kqeam06,Positive
ksbrhtd,Negative
k9pel1w,Neutral
kq5a0zb,Positive
k43zzci,Negative
k5d3lyq,Negative
khfk06u,Negative
kq1381x,Neutral
k6e3kiq,Positive
k8bbc3i,Positive
k4qhnl3,Positive
k8wg127,Negative
k708zvh,Negative
k3tz9ms,Negative
k6b5eip,Negative
k6k06z3,Negative
kj8a3ao,Neutral
kojz0yn,Negative
k4ilw4v,Positive
k3y7zmk,Negative
k4ncmk0,Neutral
kouo3xj,Neutral
k6dr40e,Negative
k6crt64,Negative
k9u7zfn,Negative
k6jk29q,Positive
kffjncb,Neutral
k5unnig,Negative
kcnm8wn,Negative
khdz4al,Positive
k63v2om,Positive
k95rx0e,Positive
k5d7hbd,Neutral
k405t3g,Positive
keqn7vc,Negative
krub5bj,Negative
khzokrv,Neutral
k4jsl1y,Negative
kk6izxu,Negative
kr54ppq,Negative
kbhi4hp,Negative
kcwgrm0,Neutral
konjf4j,Positive
k7sl7qm,Positive
k44z3xy,Negative
k5cybo0,Positive
kfngurp,Positive
kc40u1s,Negative
kewjeji,Negative
kcm8hup,Positive
ksn02i0,Positive
kpn0mg3,Neutral
k7cywb1,Neutral
kcpb007,Negative
kbobupz,Positive
kck0bmv,Negative
kq4anb2,Negative
k5i0drm,Negative
k98tsnf,Neutral
k4j4t46,Negative
k4jovyy,Negative
kc7wnvy,Negative
k7zsjvr,Negative
kiezl81,Positive
kd8jhra,Positive
kdzc37l,Negative
k6w6rs9,Negative
k70cowk,Positive
k4lpewx,Positive
k3y10kq,Negative
kscmiow,Positive
k6x0jj4,Neutral
k57irw9,Negative
kry99yz,Positive
kbhpqg7,Neutral
k7o6ae8,Neutral
k4fxejp,Negative
kahd59q,Negative
kfjyneq,Negative
kpyqiiv,Negative
k4jvzou,Neutral
kaao2z2,Negative
k5d5x2a,Negative
kjztnpu,Positive
k46i2zs,Negative
kaw323b,Negative
kazw5di,Positive
k4rk1sh,Positive
kchzrg9,Positive
kjcm9m4,Positive
k6olb8j,Positive
kk9pxd5,Negative
k5jdlae,Negative
ks1ybhb,Neutral
ke94bu6,Negative
k40nc6g,Negative
k4bwfv0,Positive
ksxpxob,Negative
k8ye115,Negative
k6qh8my,Positive
kcmqqw1,Negative
k7e2inl,Negative
kp8sldk,Negative
k685e6x,Positive
k782l12,Neutral
kas7ioc,Negative
k960gtu,Neutral
k5hzym2,Positive
k4lktpn,Neutral
k8zkk70,Negative
kqxlos5,Positive
k8mfgni,Positive
kcftfyf,Positive
k5zpbsl,Negative
ka25ch5,Positive
k5ro9yt,Negative
k5hllts,Positive
k5xds7n,Negative
k8icj96,Positive
kpdva4a,Negative
k7hjsex,Positive
kshws3c,Negative
k5ap0sh,Negative
k41aqrj,Neutral
k5at7yd,Negative
k64dibf,Neutral
k4p6is3,Negative
k6d2iuo,Positive
kqngokz,Negative
k550tmi,Negative
k7hkbvl,Negative
k4mmgkn,Negative
kjy4tgs,Positive
ki708tq,Negative
kbtrc0r,Negative
kgbai67,Negative
k3wqlgu,Neutral
k3yze71,Neutral
k4ukuzz,Positive
k44kbu4,Neutral
kfbfbgn,Negative
kt3srfb,Positive
k6zd2o8,Positive
k3x6cy6,Positive
k6phvgv,Positive
key62oq,Negative
k9bn0jf,Positive
k6b1ier,Negative
kk8pva4,Neutral
k855pch,Negative
k9u9mmx,Positive
ki6zpyb,Positive
kghm0qp,Negative
k4an9iz,Neutral
kre6a04,Positive
k41k44w,Negative
k6cmnqz,Negative
k4jb471,Negative
k5zj5ix,Negative
keipwm5,Negative
kgib4mz,Neutral
ksouo8v,Positive
k63kx74,Positive
k78dawe,Positive
khqyw0p,Neutral
kso9vyw,Neutral
k7qyyrn,Negative
k6pjktk,Positive
k3zggvs,Positive
k6out82,Negative
kkawcb8,Negative
kc4t38s,Neutral
k6v1h4i,Negative
k4u9yg4,Neutral
k8jrqb0,Positive
k4s7p4i,Negative
k4qcq6v,Positive
k7loepd,Negative
ke1yxcj,Neutral
khjgp7g,Neutral
k7227he,Negative
k4ozdt0,Negative
kpwe3xm,Negative
k5btk02,Negative
k559e0o,Negative
kbuf1d0,Negative
k8f3jt1,Positive
kayz15u,Positive
kq7a7ql,Neutral
kbaeaux,Negative
k4h3zdq,Neutral
kkbdjam,Negative
kj9u6ik,Negative
kbwi23n,Negative
kpook54,Negative
k9fdcfr,Negative
k4x6ysr,Positive
krnlzm0,Negative
k8fxctg,Negative
k9wliw8,Neutral
kfephap,Positive
k6d8p8q,Positive
k3zlup8,Negative
kbq9aki,Negative
kabl72g,Negative
k9949tt,Negative
ksvin1d,Positive
kdz2z9h,Positive
kfuargu,Negative
kd2io15,Negative
k3uhpo4,Negative
k6su5o9,Negative
kevc2cf,Negative
k62xzu2,Negative
kfa7pe2,Neutral
k6zkc4s,Negative
khwu5kb,Positive
k7fyvku,Neutral
kbca4si,Negative
k6sputs,Negative
k54lknq,Negative
kcznv3h,Neutral
k8eiguq,Negative
k6s5gd0,Positive
ketu3qe,Positive
kq3sdns,Neutral
k4rp9xu,Negative
k4ha7sg,Negative
k6e5spo,Negative
k82jqx8,Negative
k4fgbjb,Negative
ksdlxkj,Negative
kseers5,Positive
k6vbyje,Positive
k40vhph,Positive
kk4m0y0,Negative
kpaiex1,Positive
k67knpo,Negative
kr1hh8j,Neutral
kh9wgde,Positive
k9q05n4,Negative
k9ucx06,Negative
kbjbug0,Negative
ks8yh1c,Positive
k8fwhbs,Negative
k4x0nqg,Negative
kegf0f3,Positive
kfhyync,Negative
k8oqk6f,Positive
k6vcmm7,Positive
kf3cfh4,Positive
k3vipxi,Positive
k75cc2e,Neutral
k4vn2su,Negative
kjo1b4q,Negative
k6ybuw8,Neutral
kqz7ggu,Positive
k41lcqu,Negative
ks7je0l,Negative
kheo1tv,Negative
k5t5u2n,Neutral
ka17k8e,Negative
k738tl0,Neutral
kcr44cy,Neutral
k9yx8h7,Negative
k4cmbtf,Positive
k4b4yr5,Positive
ka9wfr9,Positive
kcuv405,Negative
ke9g0jj,Negative
kk0qts4,Negative
k7b7s23,Negative
k9n7bll,Negative
kgs3lfq,Negative
k6grcsx,Neutral
k4138iu,Positive
k4j0una,Negative
kfe2zhj,Negative
ke3phri,Negative
k8rh0x0,Neutral
k5tp6tc,Neutral
k4gzqy3,Negative
k5611to,Positive
kaiefxu,Negative
kanq7py,Positive
k4hi3qd,Neutral
k9w7mah,Positive
k90ijab,Positive
kdegp9z,Positive
k7hm2ef,Positive
k5xuzc4,Positive
k8qavov,Positive
kptzows,Positive
k40o8r8,Negative
kejbymv,Positive
krhmfln,Negative
kh730ds,Negative
kbbm55i,Negative
kdf9ng2,Positive
k5d76qc,Positive
k6ur7ud,Negative
ksl54j3,Negative
k7pynhf,Neutral
k9k1qhr,Positive
kewyqze,Negative
k6sx5ld,Positive
k5dydxi,Negative
kgpeo1g,Negative
kdcirgi,Negative
k6ee9wo,Negative
k5lkq9d,Positive
k65cjpj,Positive
k3z7ua3,Negative
kbu3dpc,Negative
kqtobz7,Positive
k947u9f,Positive
ksgzzns,Neutral
k70t723,Negative
kc4n7qx,Negative
k4450kx,Neutral
k5fkpuk,Positive
kip4744,Negative
k5jxmup,Positive
k7dznu4,Negative
kj6kjt1,Positive
k50l5a5,Positive
kiu7wj6,Positive
k720vlw,Negative
kfhsfsq,Positive
kh35hn5,Positive
k456dan,Negative
kscvl78,Positive
k58pp4j,Negative
kifxqw8,Negative
k92ii1b,Positive
ko81jdv,Negative
k9gfibp,Positive
k80dz25,Negative
kc5dtr0,Positive
k8cq0cj,Neutral
k5yylwo,Negative
k58ylfp,Neutral
k42kcsj,Positive
kbs5ftw,Neutral
khj4hwz,Positive
kjjdzdu,Positive
k3uha0r,Negative
kcnvyn0,Positive
k3zfkuk,Positive
kiqrm0t,Neutral
k99qd76,Neutral
k5hdjko,Negative
k55t48w,Positive
k8mf8x6,Negative
kaon42d,Positive
kfofw51,Positive
ke1fuoa,Positive
k6ujigj,Neutral
kpmmyzo,Neutral
kriid5j,Negative
k49p45x,Negative
k4tzz3h,Negative
kk40j3v,Positive
kcg1d7d,Neutral
kb66qye,Positive
k7f9oei,Negative
ksmfb5m,Positive
k4k5n7p,Negative
k4eft7d,Negative
k4rmcq1,Negative
k52ihxe,Neutral
k842kg6,Positive
k80tesx,Negative
kcdnw4t,Negative
kbnxwp4,Neutral
k84iowr,Negative
k40rcbh,Positive
k4d51i9,Positive
k8crggc,Negative
k49gx23,Positive
kdkdowl,Negative
kgah2k6,Positive
kk1s1ev,Negative
k7qvjna,Neutral
k4tr2xw,Negative
ks58kpb,Positive
k4vsvlx,Positive
k3vhjii,Negative
kbmfao6,Neutral
kq3ps6l,Positive
khtmf6l,Positive
k4firsl,Negative
k7xxk0t,Negative
k58rrt2,Neutral
k83qk9g,Neutral
keecrg4,Positive
kk9e35v,Positive
kifkevt,Neutral
k47ntxn,Positive
k3xpz8u,Negative
k7chxzx,Negative
k41cicn,Neutral
k5f6gev,Negative
k8x33im,Negative
k4460il,Positive
kslavmg,Positive
k5bt7yh,Negative
k45adpp,Neutral
ka2bnx5,Neutral
kcz2sky,Positive
kd6x31z,Negative
k9k8gqz,Negative
k44yp2q,Positive
k6u856v,Neutral
k8gjo54,Negative
k5b4oeg,Negative
k9tallj,Negative
k8iuqi8,Positive
kd4p5m2,Positive
kjxhxa5,Negative
k850hgk,Neutral
kbk6wpi,Negative
kc421g7,Negative
k46q6mo,Negative
kaekgxm,Negative
kqg5u3k,Negative
k8oj2l3,Negative
k8puj61,Positive
kchdmuz,Negative
kg2y2nd,Positive
kq1a2uc,Positive
k71uwwx,Positive
kgkpbah,Positive
k3z5d8l,Negative
k9ondxy,Negative
k4lrf0n,Neutral
k4epv8q,Negative
kaiabbj,Positive
kqehg7s,Negative
k688ygi,Negative
kdo9j41,Negative
kpa668i,Positive
k5ff5ng,Negative
k4umjdh,Positive
k74rv9k,Negative
kgpw5f7,Negative
k3wxxo6,Negative
kfjl5ow,Positive
k3vai6e,Negative
kgpucyw,Negative
k4rouzq,Neutral
kbzw0nd,Negative
kpxyyy2,Neutral
k42azun,Negative
k8hylyi,Negative
k849hal,Negative
k6ppa3i,Positive
kf3jthg,Positive
kfg7ck0,Negative
kg5hw0s,Positive
kccgm11,Neutral
ka388t9,Negative
krg2001,Negative
k4lr93l,Negative
k4v4zcw,Neutral
k6ryxyy,Positive
kif0d4t,Negative
kclye6i,Positive
k5brh57,Negative
kj5ptp2,Negative
k3x0ic8,Positive
kss20fq,Negative
k4in6dw,Positive
k4aanhx,Neutral
kh7le8t,Negative
k3xwqsh,Negative
ks7fvn1,Positive
kd3zvcz,Positive
k94224e,Negative
k4opxmw,Negative
ka3xrap,Negative
k75ggkb,Negative
k4oou6o,Negative
kgag8b6,Negative
kovrdxc,Negative
ka7iqu3,Negative
k8zz4vc,Neutral
k506zhw,Neutral
kradgtk,Negative
k4jqjgg,Neutral
kcuxvw0,Positive
k4ffrj3,Negative
k6ju2o8,Negative
krirrkx,Positive
kq6edjh,Positive
krqm888,Negative
k5coxfv,Negative
k44tvlg,Neutral
k65vuvq,Negative
k4aqrej,Positive
k6eoxgc,Positive
kg9gq6n,Negative
k6sbonx,Positive
kdpdv7h,Positive
k42hpvp,Neutral
kjytvoe,Negative
kgwsooj,Negative
k6d7435,Negative
k8h82cq,Neutral
k4ole9n,Positive
k85p8px,Negative
k4dj4de,Positive
k9nvt3q,Positive
krsehwo,Positive
k5g20kp,Negative
kswktgp,Positive
kebscmb,Positive
kgh2e37,Neutral
k7dcmmp,Negative
k4pw58w,Negative
k43wu3d,Negative
kpnxvvq,Neutral
k60y0r1,Negative
kjul76a,Positive
kogvu7e,Positive
ko9n6yd,Negative
kh8rqoo,Neutral
k8h06pn,Negative
kq6aeq5,Negative
k7d4294,Negative
k4gx8ad,Positive
k5bcixq,Negative
k46mtlm,Positive
k9h5b52,Negative
k8q0cb3,Neutral
k4i978i,Negative
kbjkbyo,Negative
kabtwwn,Negative
k5alwfv,Negative
k3wnzn6,Negative
k6q0bxg,Positive
k7rt74p,Neutral
kbjnt88,Neutral
k6giqzi,Positive
k9jbv3i,Negative
kb7e1wc,Negative
kdfec6h,Negative
kfykdar,Neutral
k4anbyo,Neutral
khbu8ck,Neutral
kht7puj,Positive
katsyd4,Neutral
kbs8lwg,Negative
k80pvez,Negative
k4gty3h,Negative
ke31ih9,Positive
k4i75br,Negative
kk7s68o,Positive
k7kc6q3,Positive
k6yuad1,Neutral
kb7bpa6,Positive
kqyx5es,Neutral
krfc6vp,Negative
k55s38a,Positive
k4ropzc,Negative
k44exbo,Negative
kre17un,Neutral
k8mjbmt,Positive
k6y6zba,Negative
k3y9uc3,Positive
kdpcv1e,Neutral
kdvdi5n,Positive
k45v0ml,Negative
k4utxs1,Positive
k43eeal,Positive
kig2ko1,Negative
k5puhyo,Neutral
k5ew630,Negative
kau38kq,Negative
kigvu7b,Negative
khi0ohp,Neutral
kt4dj5g,Neutral
k65ntg8,Positive
kk7vdaa,Neutral
ks4h3yb,Negative
kdpjegx,Positive
k3ud23l,Neutral
kgmbqwm,Negative
khvvbpe,Negative
kh96iwd,Positive
k7d728f,Positive
k3wfewe,Positive
k95cqvo,Negative
k8fn7w4,Negative
k78by2p,Negative
krh1sft,Negative
k6q1rwx,Negative
k4yk8rd,Positive
kc9pm2i,Positive
krih7xy,Negative
k6mgleq,Neutral
kh6r0bv,Neutral
k7dub1q,Negative
k40lv37,Negative
k8rrxsy,Negative
kjhe87f,Positive
k43gyie,Neutral
kr4l52q,Negative
k5d3pk1,Negative
kjbqwbu,Neutral
kcwkc1y,Negative
k5iitaf,Positive
ke9st24,Positive
k6x72r3,Negative
kanq31g,Positive
kcfbfwc,Positive
k43otnc,Negative
k9w5g2b,Negative
kaqss0n,Positive
kabr0dj,Negative
k95wafm,Neutral
khukfzq,Negative
kgmmbx6,Negative
kipufsl,Negative
k4zy08v,Negative
khjmx7z,Negative
k48ouu2,Positive
k8jkopp,Positive
k6x9urs,Negative
ks54wp2,Positive
k94rwrh,Positive
k4w8go1,Neutral
kbin24d,Positive
k61r8yo,Positive
k4uesys,Positive
k7qv6v9,Negative
kjw67hn,Positive
kc56g2b,Negative
k943uzg,Neutral
kk1abf6,Negative
kc12ple,Negative
k4kzt3r,Negative
ka7xnao,Negative
k4v2azr,Neutral
k3ukxo7,Negative
kt4cp6a,Positive
koq3ctt,Negative
kb6zgar,Negative
ki83a9p,Positive
kp6ovtp,Negative
kcdxy0j,Neutral
krucpzi,Negative
k4rtitu,Positive
k4sos2r,Negative
k4u3fl8,Negative
kblgqnb,Negative
kbehnoz,Negative
k7bjmvk,Positive
ka4d2m1,Positive
k7q0v78,Negative
kgx0t90,Negative
kdntze3,Negative
kr0la2z,Negative
k4jd5u5,Negative
k5e38su,Positive
k5e8aon,Positive
k4htcn3,Positive
ki5flwm,Negative
k459e2o,Negative
kbiroq8,Negative
k9m6tfl,Positive
k52k919,Negative
k3y6x0y,Negative
k4vo4ps,Positive
k5n8jkh,Negative
kaoaiet,Positive
kclhjvp,Negative
kblcms8,Negative
kcj7q4k,Negative
kao57ka,Negative
k3yisg3,Negative
khxtqh3,Positive
kb91qrl,Negative
kdmxbsw,Negative
ki6rk13,Negative
khnvigo,Negative
kfyzq3l,Negative
k9gd0m3,Positive
k6zq8bi,Negative
kb24ehm,Negative
k6uotkz,Negative
k3v5qy1,Positive
kbunrjk,Negative
kg5dpub,Positive
k4ipmd3,Negative
k8arls3,Positive
k5owbss,Negative
kicma44,Neutral
kdj1g4m,Positive
k4y9sze,Neutral
kcoot0s,Neutral
k6yoq38,Negative
kbnd8k4,Negative
kc7aohe,Neutral
kh18o52,Positive
k54bcw7,Positive
kcdjgig,Negative
kfavk0j,Positive
khfwusu,Positive
k5j6dyv,Negative
k4b4nbu,Positive
k6d3gmb,Negative
k5go3jo,Negative
khdw8mx,Negative
ks9rf3h,Positive
kcyxl4b,Negative
ksuil3z,Positive
k9odcbb,Negative
kd19d9j,Positive
krg6xs2,Neutral
k4554my,Positive
kb6b2k3,Positive
kfikine,Positive
k4cp84t,Negative
kfaw34p,Neutral
kfjs8lk,Positive
k4vhpiv,Negative
k4mo9oa,Positive
kkbil3s,Positive
kswd8g3,Positive
kh7l3nw,Negative
k48746v,Negative
k4zrhg4,Negative
ka7oxtz,Neutral
kithari,Neutral
kesf0m2,Positive
kc7dj7s,Negative
k76x5n2,Positive
kqouaxi,Negative
kj1vrs2,Negative
kd6csq9,Negative
kf4gj1r,Negative
ki1jp3f,Negative
kr3295j,Positive
kpaq778,Positive
k6smgf1,Neutral
k5uoc1a,Positive
kbkxz07,Neutral
kdyb54f,Neutral
k41ebnr,Neutral
k6yr6fk,Negative
k9l3g7u,Negative
kgbdnlf,Negative
k4l555i,Negative
kc6jatq,Negative
k90qpye,Negative
kpm9fdr,Negative
k7pqqhm,Negative
kcra31h,Negative
k7vwx5k,Negative
k3xes5g,Negative
kg4jwnk,Negative
k7vu5pv,Positive
k4ztyrs,Negative
k4egm7p,Negative
k3zkbps,Neutral
kc5j4xx,Negative
k6uqa3p,Negative
k9qe6ar,Neutral
k4cxq88,Negative
kqphcfu,Positive
k8muq71,Negative
k9d4iq0,Negative
k46f8z3,Neutral
k80nymf,Positive
k5xws5j,Positive
koi1w1s,Neutral
k4ztlyv,Negative
k6b1c1g,Neutral
kbicio3,Negative
kh347oq,Neutral
kc27bt8,Positive
kpvh5il,Neutral
kiki472,Positive
kcdyekr,Neutral
k451z2t,Negative
k6s23xq,Negative
kg9gixz,Positive
k9jpsh0,Negative
k40befm,Negative
kgabdjc,Neutral
ks3ywkh,Positive
kk8zjxb,Negative
k6d5z92,Negative
ki6904y,Negative
k8ld4al,Positive
ks7spni,Positive
k5an9lw,Negative
k48xsdp,Negative
k4b3mqd,Negative
kiftvml,Negative
krnbg7d,Negative
kdx6t4g,Negative
kdy4cmi,Negative
koxxe59,Neutral
k58sans,Positive
k9twnps,Negative
k961xbn,Negative
kcny5n3,Negative
k3z9ysc,Positive
khcrn94,Negative
kicwhir,Negative
k5urt8k,Negative
kpu08tt,Positive
kg9h9y4,Negative
k57ckxc,Neutral
kbeuu2e,Positive
kcl5n20,Positive
